Khol,227,acen,to come,,at͡ʃen,,kholosi
Khol,574,ambe,mother,,ambe,,kholosi
Khol,1268,ambo,mango,,ambo,,kholosi
Khol,385,andāđo,dark,,andɔðo,,kholosi
Khol,941,aterā,eight,,aterɔ,,kholosi
Khol,1338,atto,flour,,atto,,kholosi
Khol,5889,attū,you (sg.),,attu,,kholosi
Khol,43,ax,eye,,ax,,kholosi
Khol,1174,ānen,to bring,,ɔnen,,kholosi
Khol,134,āngūl,finger,,ɔŋgul,,kholosi
Khol,1111,āno,egg,,ɔno,,kholosi
Khol,603,ārak,elbow,,ɔrak,,kholosi
Khol,986,āse,we,,ɔse,,kholosi
Khol,10511,āve,you (pl.),,ɔʋe,,kholosi
Khol,9600,bakkāū,frog,,bakkɔu,"attested in Balochi, probably not IA",kholosi
Khol,11405,balen,to run,,balen,"unlikely, v > b is not a Sindhic change",kholosi
Khol,9161,bal,strength,,ball,or bal?,kholosi
Khol,6648,barā,two,,barɔ,,kholosi
Khol,9153,baxoro,sheep,,baxoro,,kholosi
Khol,9209,bābo,father's brother,,bɔbo,,kholosi
Khol,9187,bere,"very; much, many",,bere,,kholosi
Khol,9193,bere,"very; much, many",,bere,,kholosi
Khol,4711,caben,to chew,,t͡ʃaben,,kholosi
Khol,4564,cango,good,,t͡ʃaŋgo,,kholosi
Khol,4724,cayen,to say,,t͡ʃajen,,kholosi
Khol,4655,cāllo,four,,t͡ʃɔllo,,kholosi
Khol,e18,cel,waist,,t͡ʃel,,kholosi
Khol,4937,cūrī,theft,,t͡ʃuri,,kholosi
Khol,5041,cʰīyen,to hit,,t͡ʃʰijen,,kholosi
Khol,6250,dahrī,beard,,dahri,,kholosi
Khol,6152,dand,tooth,,dand,,kholosi
Khol,6190,darpen,to scare,,darpen,?,kholosi
Khol,6227,dazerā,ten,,dazerɔ,,kholosi
Khol,6261,dāzo,elder brother,,dɔzo,,kholosi
Khol,6333,deh,sun,,deh,"unlikely, s > h is not active in Kholosi",kholosi
Khol,6327,deđā,elder sister,,deðɔ,,kholosi
Khol,6140,dīyen,to give,,dijen,,kholosi
Khol,6333,dīzīn,day,,dizin,,kholosi
Khol,6605,doter,grandchild,,doter,,kholosi
Khol,6495,dūr,far,,dur,or from Persian,kholosi
Khol,4118,gahro,red,,gahro,,kholosi
Khol,4209,gavoro,heavy,,gavoro,,kholosi
Khol,4147,gāv,cow,,gɔʋ,or from Persian,kholosi
Khol,4135,gāy,song,,gɔj,,kholosi
Khol,4135,gāyen,to sing,,gɔjen,,kholosi
Khol,4251,geh,room; house,,geh,,kholosi
Khol,4236,genen,to take,,genen,,kholosi
Khol,4154,gecī,neck,,get͡ʃi,,kholosi
Khol,4516,gohro,horse,,gohro,,kholosi
Khol,4321,golāndo,round,,golɔndo,,kholosi
Khol,14024,hat,hand,,hat,,kholosi
Khol,10896,havolo,slow,,haʋolo,,kholosi
Khol,14152,hīyo,heart,,hijo,,kholosi
Khol,2462,hoko,one,,hoko,,kholosi
Khol,10391,jo,"who, which; correlative pronoun",,d͡ʒo,,kholosi
Khol,5213,jolo,spider,,d͡ʒolo,?,kholosi
Khol,2615,kacera,rubbish (piece),,kat͡ʃera,,kholosi
Khol,2660,kadden,to pull,,kadden,,kholosi
Khol,2830,kan,ear,,kan,,kholosi
Khol,2814,karen,to do,,karen,,kholosi
Khol,3104,kāl,yesterday,,kɔl,,kholosi
Khol,3083,kāro,black,,kɔro,,kholosi
Khol,3069,kātī,large knife,,kɔti,,kholosi
Khol,2184,ke,accusative-dative,,ke,,kholosi
Khol,2575,ken,who,,ken,,kholosi
Khol,3934,kolen,to dig,,kolen,also in Balochi koḍen,kholosi
Khol,3002,konjen,to want,,kond͡ʒen,seems to be quite a conservatism,kholosi
Khol,3552,koso,warm,,koso,,kholosi
Khol,3275,kotoro,dog,,kotoro,,kholosi
Khol,10948,len,to take,,len,citation form uncertain,kholosi
Khol,10978,lon,salt,,lon,,kholosi
Khol,11154,loy,hair,,loj,,kholosi
Khol,10640,lāren,to throw,,lɔren,?,kholosi
Khol,9706,mangal,fire,,maŋgal,,kholosi
Khol,9871,maren,to die,,maren,,kholosi
Khol,9926,mate,"on top of, above, on",,mate,,kholosi
Khol,9926,mato,head,,mato,,kholosi
Khol,10286,matti,dirt,,matti,,kholosi
Khol,9696,maxi,fly,,maxi,,kholosi
Khol,9758,macʰi,fish,,mat͡ʃʰi,,kholosi
Khol,9804,mā,"at, in (locative)",,mɔ,,kholosi
Khol,10066,māren,to kill,,mɔren,,kholosi
Khol,9827,mārez,human being; humanity,,mɔrez,?,kholosi
Khol,10016,māv,mother,,mɔʋ,,kholosi
Khol,9691,māy,I,,mɔj,,kholosi
Khol,9982,māz,meat,,mɔz,,kholosi
Khol,10302,meh,rain,,meh,,kholosi
Khol,10323,meo,fat,,meo,,kholosi
Khol,9828,mers,husband,,mers,,kholosi
Khol,10234,meter,urine,,meter,,kholosi
Khol,9962,mīrī,wife,,miri,,kholosi
Khol,9375,monī,bread,,moni,,kholosi
Khol,10001,mosī,mother's sister,,mosi,,kholosi
Khol,10158,mov,face,,moʋ,,kholosi
Khol,10055,momo,mother's brother,,momo,,kholosi
Khol,9883,moxoro,ant,,moxoro,,kholosi
Khol,6906,na,not,,na,,kholosi
Khol,6983,nao,new; moon,,nao,,kholosi
Khol,7047,narī,throat,,nari,,kholosi
Khol,7081,nav,lake,,naʋ,?,kholosi
Khol,6984,naverā,nine,,naʋerɔ,,kholosi
Khol,7059,nāno,grandfather,,nɔno,,kholosi
Khol,7067,nāy,name,,nɔj,,kholosi
Khol,7067,nāyo,name,,nɔjo,,kholosi
Khol,7062,neī,navel,,nei,,kholosi
Khol,7150,noko,"small, short",,noko,,kholosi
Khol,7059,nonī,grandmother,,noni,,kholosi
Khol,1388,olū,potato,,olu,,kholosi
Khol,8716,pacen,to come,,pat͡ʃen,,kholosi
Khol,7655,panjerā,five,,pand͡ʒerɔ,,kholosi
Khol,7712,paren,"to read, study; to sing",,paren,,kholosi
Khol,8283,parono,old,,parono,,kholosi
Khol,8012,pasen,to see,,pasen,,kholosi
